epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,2207.28,1.56333,1.23776,1.21632,0.18287,0.12934,0.11504,0.03392,2.91897,3.56851,2.14117,0.001288,0.001288,0.001288
178,2215.36,1.45391,1.10021,1.16325,0.17293,0.14214,0.112,0.03373,2.94546,3.55385,2.17196,0.0012385,0.0012385,0.0012385
179,2223.3,1.52776,1.13049,1.14256,0.17293,0.14214,0.112,0.03373,2.94546,3.55385,2.17196,0.001189,0.001189,0.001189
180,2231.39,1.49976,1.10407,1.12215,0.18825,0.13197,0.11489,0.03219,2.96304,3.5466,2.19708,0.0011395,0.0011395,0.0011395
181,2239.43,1.47597,1.09674,1.12808,0.14203,0.15004,0.11068,0.03008,2.98076,3.53887,2.20519,0.00109,0.00109,0.00109
182,2247.6,1.48094,1.07232,1.11542,0.14171,0.13589,0.1056,0.02908,2.96601,3.5189,2.20978,0.0010405,0.0010405,0.0010405
183,2255.81,1.55523,1.10763,1.16319,0.14171,0.13589,0.1056,0.02908,2.96601,3.5189,2.20978,0.000991,0.000991,0.000991
184,2263.92,1.505,1.12957,1.1488,0.13116,0.14292,0.11559,0.03361,2.94318,3.5046,2.19534,0.0009415,0.0009415,0.0009415
185,2272.14,1.60441,1.19366,1.16247,0.12829,0.12884,0.11605,0.03471,2.91225,3.44463,2.1604,0.000892,0.000892,0.000892
186,2280.96,1.53767,1.18219,1.20772,0.14706,0.13679,0.11812,0.03514,2.89913,3.40533,2.14074,0.0008425,0.0008425,0.0008425
187,2292.33,1.4393,1.06074,1.14119,0.14706,0.13679,0.11812,0.03514,2.89913,3.40533,2.14074,0.000793,0.000793,0.000793
188,2301.01,1.54219,1.15525,1.21083,0.17967,0.13679,0.11581,0.03415,2.89215,3.40589,2.13016,0.0007435,0.0007435,0.0007435
189,2309.26,1.57138,1.15732,1.2073,0.16706,0.14393,0.11701,0.03546,2.8904,3.42603,2.11584,0.000694,0.000694,0.000694
190,2317.51,1.44475,1.01206,1.1437,0.14858,0.14393,0.11814,0.03497,2.88839,3.42151,2.11666,0.0006445,0.0006445,0.0006445
191,2325.94,1.49528,1.11201,1.17875,0.14858,0.14393,0.11814,0.03497,2.88839,3.42151,2.11666,0.000595,0.000595,0.000595
192,2334.2,1.56926,1.20716,1.21776,0.14711,0.16605,0.12175,0.03549,2.90771,3.39035,2.12501,0.0005455,0.0005455,0.0005455
193,2342.26,1.43373,1.13296,1.1818,0.14542,0.17357,0.12325,0.03472,2.91303,3.36735,2.14187,0.000496,0.000496,0.000496
194,2350.7,1.49325,1.17262,1.22651,0.1522,0.14144,0.12331,0.03399,2.92165,3.37399,2.15497,0.0004465,0.0004465,0.0004465
195,2359.16,1.48803,1.11604,1.15433,0.1522,0.14144,0.12331,0.03399,2.92165,3.37399,2.15497,0.000397,0.000397,0.000397
196,2367.4,1.40541,1.1149,1.17106,0.17312,0.15725,0.12621,0.0344,2.913,3.34511,2.16069,0.0003475,0.0003475,0.0003475
197,2375.43,1.40619,1.03356,1.13902,0.14826,0.16357,0.12282,0.03347,2.90388,3.35322,2.14886,0.000298,0.000298,0.000298
198,2383.5,1.57873,1.18565,1.16924,0.14302,0.16357,0.12141,0.03252,2.89514,3.33836,2.1496,0.0002485,0.0002485,0.0002485
199,2391.77,1.35421,0.98966,1.10911,0.14302,0.16357,0.12141,0.03252,2.89514,3.33836,2.1496,0.000199,0.000199,0.000199
200,2400.04,1.37636,1.03419,1.12058,0.13099,0.16357,0.12239,0.03417,2.89457,3.31589,2.15441,0.0001495,0.0001495,0.0001495
